customer_id,last_purchase,first_purchase,frequency,monetary,recency_days,tenure_days,avg_gap_days,expected_gap,overdue_ratio,R,F,M,rfm_score,avg_order_value,segment
C01693,2026-03-17,2024-04-19,18,80601.92,14,711,41.8235294117647,41.8235294117647,0.33,4,2,4,10,4477.88,New - convert to second purchase
C01180,2026-03-05,2024-05-16,23,80568.28,26,684,31.09090909090909,31.09090909090909,0.84,3,4,4,11,3502.97,"Big spender, low frequency - upsell events"
C01050,2026-03-16,2024-04-29,19,80530.57,15,701,38.94444444444444,38.94444444444444,0.39,4,2,4,10,4238.45,New - convert to second purchase
C00826,2026-03-13,2024-07-04,15,80520.44,18,635,45.357142857142854,45.357142857142854,0.4,3,1,4,8,5368.03,"Big spender, low frequency - upsell events"
C00564,2026-03-08,2024-05-23,23,80496.28,23,677,30.772727272727273,30.772727272727273,0.75,3,4,4,11,3499.84,"Big spender, low frequency - upsell events"
C02188,2026-01-25,2024-04-03,23,80400.16,65,727,33.04545454545455,33.04545454545455,1.97,1,4,4,9,3495.66,Loyal but slipping - reactivate
C00535,2026-03-31,2024-04-24,21,80395.62,0,706,35.3,35.3,0.0,5,3,4,12,3828.36,"Big spender, low frequency - upsell events"
C00063,2026-02-26,2024-04-01,27,80342.21,33,729,28.03846153846154,28.03846153846154,1.18,2,5,4,11,2975.64,Loyal but slipping - reactivate
C01136,2025-10-08,2024-05-15,19,80291.29,174,685,38.05555555555556,38.05555555555556,4.57,1,2,4,7,4225.86,"High value, overdue - call them"
C01427,2026-03-22,2024-04-13,28,80289.96,9,717,26.555555555555557,26.555555555555557,0.34,4,5,4,13,2867.5,Champions - protect
C01154,2026-03-22,2024-05-16,28,80284.96,9,684,25.333333333333332,25.333333333333332,0.36,4,5,4,13,2867.32,Champions - protect
C01716,2026-03-25,2024-05-16,20,80268.09,6,684,36.0,36.0,0.17,5,3,4,12,4013.4,"Big spender, low frequency - upsell events"
C00637,2026-03-14,2024-06-06,21,80250.77,17,663,33.15,33.15,0.51,3,3,4,10,3821.47,"Big spender, low frequency - upsell events"
C00638,2025-12-08,2024-04-19,23,80225.76,113,711,32.31818181818182,32.31818181818182,3.5,1,4,4,9,3488.08,"High value, overdue - call them"
C00332,2026-03-12,2024-05-08,22,80205.39,19,692,32.95238095238095,32.95238095238095,0.58,3,3,4,10,3645.7,"Big spender, low frequency - upsell events"
C01305,2026-02-06,2024-04-11,26,80166.54000000001,53,719,28.76,28.76,1.84,2,5,4,11,3083.33,Loyal but slipping - reactivate
C02424,2026-03-25,2024-05-17,24,80116.1,6,683,29.695652173913043,29.695652173913043,0.2,5,4,4,13,3338.17,Champions - protect
C00813,2026-02-28,2024-04-14,31,80106.41,31,716,23.866666666666667,23.866666666666667,1.3,2,5,4,11,2584.08,Loyal but slipping - reactivate
C00479,2026-01-29,2024-05-29,20,80073.3,61,671,35.31578947368421,35.31578947368421,1.73,1,2,4,7,4003.66,"Big spender, low frequency - upsell events"
C00871,2026-02-08,2024-05-03,27,80001.22,51,697,26.807692307692307,26.807692307692307,1.9,2,5,4,11,2963.01,Loyal but slipping - reactivate
C01348,2026-03-15,2024-04-27,20,79993.78,16,703,37.0,37.0,0.43,4,2,4,10,3999.69,New - convert to second purchase
C00965,2026-02-27,2024-04-13,23,79975.84,32,717,32.59090909090909,32.59090909090909,0.98,2,4,4,10,3477.21,Loyal but slipping - reactivate
C02500,2026-03-05,2024-04-01,24,79935.71,26,729,31.695652173913043,31.695652173913043,0.82,3,4,4,11,3330.65,"Big spender, low frequency - upsell events"
C01776,2026-03-29,2024-06-17,23,79914.78,2,652,29.636363636363637,29.636363636363637,0.07,5,4,4,13,3474.56,Champions - protect
C00465,2026-02-15,2024-04-20,28,79913.07,44,710,26.296296296296298,26.296296296296298,1.67,2,5,4,11,2854.04,Loyal but slipping - reactivate
C00714,2026-02-22,2024-06-15,22,79903.31,37,654,31.142857142857142,31.142857142857142,1.19,2,3,4,9,3631.97,"Big spender, low frequency - upsell events"
C01990,2026-03-14,2024-06-11,29,79851.03,17,658,23.5,23.5,0.72,3,5,4,12,2753.48,"Big spender, low frequency - upsell events"
C01214,2026-03-09,2024-04-28,24,79847.48,22,702,30.52173913043478,30.52173913043478,0.72,3,4,4,11,3326.98,"Big spender, low frequency - upsell events"
C00373,2026-03-22,2024-04-14,18,79804.97,9,716,42.11764705882353,42.11764705882353,0.21,4,2,4,10,4433.61,New - convert to second purchase
C00405,2025-12-23,2024-05-24,23,79735.2,98,676,30.727272727272727,30.727272727272727,3.19,1,4,4,9,3466.75,"High value, overdue - call them"
C02347,2026-01-30,2024-05-18,25,79724.04,60,682,28.416666666666668,28.416666666666668,2.11,1,5,4,10,3188.96,"High value, overdue - call them"
C00875,2026-03-19,2024-05-06,25,79702.1,12,694,28.916666666666668,28.916666666666668,0.41,4,4,4,12,3188.08,Champions - protect
C02034,2026-03-31,2024-04-16,22,79697.8,0,714,34.0,34.0,0.0,5,4,4,13,3622.63,Champions - protect
C02557,2026-03-28,2024-06-04,27,79649.43,3,665,25.576923076923077,25.576923076923077,0.12,5,5,4,14,2949.98,Champions - protect
C00945,2026-02-17,2024-05-20,21,79569.2,42,680,34.0,34.0,1.24,2,3,4,9,3789.01,"Big spender, low frequency - upsell events"
C00218,2026-02-22,2024-04-10,18,79560.06999999999,37,720,42.35294117647059,42.35294117647059,0.87,2,1,4,7,4420.0,"Big spender, low frequency - upsell events"
C02172,2026-03-26,2024-05-25,19,79549.73,5,675,37.5,37.5,0.13,5,2,4,11,4186.83,New - convert to second purchase
C01302,2025-12-27,2024-06-30,17,79527.77,94,639,39.9375,39.9375,2.35,1,1,4,6,4678.1,"High value, overdue - call them"
C02544,2026-02-16,2024-05-29,11,79449.35,43,671,67.1,67.1,0.64,2,1,4,7,7222.67,"Big spender, low frequency - upsell events"
C00319,2026-03-21,2024-08-02,24,79444.20999999999,10,606,26.347826086956523,26.347826086956523,0.38,4,4,4,12,3310.18,Champions - protect
C00730,2026-03-25,2024-04-06,25,79441.25,6,724,30.166666666666668,30.166666666666668,0.2,5,4,4,13,3177.65,Champions - protect
C02590,2026-01-19,2024-05-19,23,79390.31,71,681,30.954545454545453,30.954545454545453,2.29,1,4,4,9,3451.75,"High value, overdue - call them"
C00610,2026-03-03,2024-04-21,21,79367.1,28,709,35.45,35.45,0.79,3,3,4,10,3779.39,"Big spender, low frequency - upsell events"
C01651,2026-03-26,2024-05-03,25,79337.46,5,697,29.041666666666668,29.041666666666668,0.17,5,4,4,13,3173.5,Champions - protect
C01272,2026-01-24,2024-04-17,23,79334.95,66,713,32.40909090909091,32.40909090909091,2.04,1,4,4,9,3449.35,"High value, overdue - call them"
C02035,2026-03-22,2024-04-09,24,79279.11,9,721,31.347826086956523,31.347826086956523,0.29,4,4,4,12,3303.3,Champions - protect
C02331,2026-01-19,2024-05-12,16,79273.12000000001,71,688,45.86666666666667,45.86666666666667,1.55,1,1,4,6,4954.57,"Big spender, low frequency - upsell events"
C00747,2026-03-21,2024-04-13,22,79263.55,10,717,34.142857142857146,34.142857142857146,0.29,4,3,4,11,3602.89,"Big spender, low frequency - upsell events"
C00833,2026-01-19,2024-05-14,21,79256.03,71,686,34.3,34.3,2.07,1,3,4,8,3774.1,"High value, overdue - call them"
C01896,2026-03-31,2024-04-13,21,79240.95999999999,0,717,35.85,35.85,0.0,5,3,4,12,3773.38,"Big spender, low frequency - upsell events"
C01091,2026-02-18,2024-05-24,22,79145.53,41,676,32.19047619047619,32.19047619047619,1.27,2,3,4,9,3597.52,"Big spender, low frequency - upsell events"
C00832,2026-03-22,2024-04-14,27,79140.58,9,716,27.53846153846154,27.53846153846154,0.33,4,5,4,13,2931.13,Champions - protect
C00089,2025-12-19,2024-04-13,24,79124.81,102,717,31.17391304347826,31.17391304347826,3.27,1,4,4,9,3296.87,"High value, overdue - call them"
C01127,2025-12-12,2024-04-15,19,79107.88,109,715,39.72222222222222,39.72222222222222,2.74,1,2,4,7,4163.57,"High value, overdue - call them"
C01048,2026-03-19,2024-04-21,28,79073.13,12,709,26.25925925925926,26.25925925925926,0.46,4,5,4,13,2824.04,Champions - protect
C02203,2026-03-14,2024-04-28,29,79048.85,17,702,25.071428571428573,25.071428571428573,0.68,4,5,4,13,2725.82,Champions - protect
C01109,2025-12-28,2024-04-26,25,79039.15,93,704,29.333333333333332,29.333333333333332,3.17,1,4,4,9,3161.57,"High value, overdue - call them"
C00136,2026-01-27,2024-04-28,19,79006.26999999999,63,702,39.0,39.0,1.62,1,2,4,7,4158.22,"Big spender, low frequency - upsell events"
C00181,2026-03-21,2024-04-24,22,79000.22,10,706,33.61904761904762,33.61904761904762,0.3,4,3,4,11,3590.92,"Big spender, low frequency - upsell events"
C01784,2026-03-07,2024-04-13,23,78976.23,24,717,32.59090909090909,32.59090909090909,0.74,3,4,4,11,3433.75,"Big spender, low frequency - upsell events"
C01609,2026-03-29,2024-04-20,27,78937.62,2,710,27.307692307692307,27.307692307692307,0.07,5,5,4,14,2923.62,Champions - protect
C01518,2026-03-22,2024-04-11,23,78929.2,9,719,32.68181818181818,32.68181818181818,0.28,4,4,4,12,3431.7,Champions - protect
C00936,2025-11-22,2024-04-07,21,78908.12,129,723,36.15,36.15,3.57,1,3,4,8,3757.53,"High value, overdue - call them"
C02531,2026-03-10,2024-04-03,26,78870.25,21,727,29.08,29.08,0.72,3,5,4,12,3033.47,"Big spender, low frequency - upsell events"
C02173,2026-03-24,2024-07-11,27,78854.52,7,628,24.153846153846153,24.153846153846153,0.29,5,5,4,14,2920.54,Champions - protect
C02073,2026-03-14,2024-08-21,27,78854.36,17,587,22.576923076923077,22.576923076923077,0.75,3,5,4,12,2920.53,"Big spender, low frequency - upsell events"
C01996,2026-03-22,2024-05-23,17,78853.14,9,677,42.3125,42.3125,0.21,4,1,4,9,4638.42,New - convert to second purchase
C01372,2026-03-26,2024-04-20,21,78809.97,5,710,35.5,35.5,0.14,5,3,4,12,3752.86,"Big spender, low frequency - upsell events"
C01458,2026-01-29,2024-04-21,23,78772.38,61,709,32.22727272727273,32.22727272727273,1.89,1,4,4,9,3424.89,Loyal but slipping - reactivate
C01623,2026-03-29,2024-04-07,27,78758.03,2,723,27.807692307692307,27.807692307692307,0.07,5,5,4,14,2916.96,Champions - protect
C01273,2026-03-07,2024-04-30,28,78712.0,24,700,25.925925925925927,25.925925925925927,0.93,3,5,4,12,2811.14,"Big spender, low frequency - upsell events"
C01506,2026-03-07,2024-04-13,20,78668.25,24,717,37.73684210526316,37.73684210526316,0.64,3,2,4,9,3933.41,"Big spender, low frequency - upsell events"
C02220,2026-02-06,2024-04-04,21,78650.91,53,726,36.3,36.3,1.46,2,3,4,9,3745.28,"Big spender, low frequency - upsell events"
C01533,2026-02-23,2024-04-07,16,78595.69,36,723,48.2,48.2,0.75,2,1,4,7,4912.23,"Big spender, low frequency - upsell events"
C01419,2026-02-07,2024-04-20,20,78571.04,52,710,37.36842105263158,37.36842105263158,1.39,2,2,4,8,3928.55,"Big spender, low frequency - upsell events"
C02104,2026-03-15,2024-05-03,18,78553.2,16,697,41.0,41.0,0.39,4,2,4,10,4364.07,New - convert to second purchase
C01765,2026-02-27,2024-04-20,16,78547.72,32,710,47.333333333333336,47.333333333333336,0.68,2,1,4,7,4909.23,"Big spender, low frequency - upsell events"
C01785,2026-03-08,2024-04-28,26,78509.73,23,702,28.08,28.08,0.82,3,5,4,12,3019.6,"Big spender, low frequency - upsell events"
C00616,2026-03-26,2024-04-11,27,78480.88,5,719,27.653846153846153,27.653846153846153,0.18,5,5,4,14,2906.7,Champions - protect
C01894,2026-02-07,2024-04-11,21,78470.49,52,719,35.95,35.95,1.45,2,3,4,9,3736.69,"Big spender, low frequency - upsell events"
C01572,2026-03-31,2024-05-04,19,78453.31,0,696,38.666666666666664,38.666666666666664,0.0,5,2,4,11,4129.12,New - convert to second purchase
C01585,2026-03-15,2024-04-28,31,78435.34,16,702,23.4,23.4,0.68,4,5,4,13,2530.17,Champions - protect
C02046,2026-01-11,2024-04-08,24,78430.3,79,722,31.391304347826086,31.391304347826086,2.52,1,4,4,9,3267.93,"High value, overdue - call them"
C00555,2026-01-29,2024-10-01,17,78400.86,61,546,34.125,34.125,1.79,1,1,4,6,4611.82,"Big spender, low frequency - upsell events"
C00659,2026-03-03,2024-04-20,27,78398.34,28,710,27.307692307692307,27.307692307692307,1.03,3,5,4,12,2903.64,"Big spender, low frequency - upsell events"
C01663,2026-03-30,2024-06-19,20,78397.97,1,650,34.21052631578947,34.21052631578947,0.03,5,2,4,11,3919.9,New - convert to second purchase
C01411,2026-02-25,2024-04-14,27,78335.77,34,716,27.53846153846154,27.53846153846154,1.23,2,5,4,11,2901.32,Loyal but slipping - reactivate
C01620,2026-03-21,2024-07-28,25,78328.09,10,611,25.458333333333332,25.458333333333332,0.39,4,4,4,12,3133.12,Champions - protect
C00831,2026-02-15,2024-04-16,19,78269.73,44,714,39.666666666666664,39.666666666666664,1.11,2,2,4,8,4119.46,"Big spender, low frequency - upsell events"
C01544,2026-03-07,2024-04-08,19,78258.66,24,722,40.111111111111114,40.111111111111114,0.6,3,2,4,9,4118.88,"Big spender, low frequency - upsell events"
C01756,2026-03-21,2024-04-26,17,78174.14,10,704,44.0,44.0,0.23,4,1,4,9,4598.48,New - convert to second purchase
C01415,2026-02-09,2024-05-07,19,78172.23,50,693,38.5,38.5,1.3,2,2,4,8,4114.33,"Big spender, low frequency - upsell events"
C00269,2026-03-08,2024-05-11,21,78138.87,23,689,34.45,34.45,0.67,3,3,4,10,3720.9,"Big spender, low frequency - upsell events"
C01484,2026-02-16,2024-04-07,15,78074.58,43,723,51.642857142857146,51.642857142857146,0.83,2,1,4,7,5204.97,"Big spender, low frequency - upsell events"
C02017,2026-01-29,2024-06-25,24,78058.63,61,644,28.0,28.0,2.18,1,4,4,9,3252.44,"High value, overdue - call them"
C02315,2026-03-14,2024-04-13,23,78052.98,17,717,32.59090909090909,32.59090909090909,0.52,4,4,4,12,3393.61,Champions - protect
C00583,2026-03-23,2024-06-02,27,78039.42,8,667,25.653846153846153,25.653846153846153,0.31,4,5,4,13,2890.35,Champions - protect
C01206,2026-03-20,2024-04-21,20,78016.76,11,709,37.31578947368421,37.31578947368421,0.29,4,2,4,10,3900.84,New - convert to second purchase
C00496,2026-03-10,2024-05-25,27,78006.81,21,675,25.96153846153846,25.96153846153846,0.81,3,5,4,12,2889.14,"Big spender, low frequency - upsell events"
C02510,2026-02-12,2024-05-03,28,77981.75,47,697,25.814814814814813,25.814814814814813,1.82,2,5,4,11,2785.06,Loyal but slipping - reactivate
C01499,2026-03-08,2024-04-08,29,77933.56,23,722,25.785714285714285,25.785714285714285,0.89,3,5,4,12,2687.36,"Big spender, low frequency - upsell events"
C00327,2026-01-03,2024-04-17,21,77933.39,87,713,35.65,35.65,2.44,1,3,4,8,3711.11,"High value, overdue - call them"
C00054,2026-03-12,2024-05-05,20,77923.95,19,695,36.578947368421055,36.578947368421055,0.52,3,2,4,9,3896.2,"Big spender, low frequency - upsell events"
C00343,2026-03-08,2024-07-22,27,77902.91,23,617,23.73076923076923,23.73076923076923,0.97,3,5,4,12,2885.29,"Big spender, low frequency - upsell events"
C00454,2026-03-27,2024-05-10,23,77879.46,4,690,31.363636363636363,31.363636363636363,0.13,5,4,4,13,3386.06,Champions - protect
C00472,2026-03-04,2024-07-30,20,77876.28,27,609,32.05263157894737,32.05263157894737,0.84,3,2,4,9,3893.81,"Big spender, low frequency - upsell events"
C01351,2026-03-27,2024-06-03,21,77874.54,4,666,33.3,33.3,0.12,5,3,4,12,3708.31,"Big spender, low frequency - upsell events"
C02056,2025-10-23,2024-04-25,17,77865.55,159,705,44.0625,44.0625,3.61,1,1,4,6,4580.33,"High value, overdue - call them"
C01103,2026-02-22,2024-04-23,30,77830.32,37,707,24.379310344827587,24.379310344827587,1.52,2,5,4,11,2594.34,Loyal but slipping - reactivate
C02261,2026-03-21,2024-04-06,25,77817.04000000001,10,724,30.166666666666668,30.166666666666668,0.33,4,5,4,13,3112.68,Champions - protect
C01747,2026-03-21,2024-05-19,25,77808.69,10,681,28.375,28.375,0.35,4,5,4,13,3112.35,Champions - protect
C00381,2026-03-22,2024-04-27,20,77770.07,9,703,37.0,37.0,0.24,4,2,4,10,3888.5,New - convert to second purchase
C00548,2025-10-11,2024-04-08,19,77755.18,171,722,40.111111111111114,40.111111111111114,4.26,1,2,4,7,4092.38,"High value, overdue - call them"
C01624,2026-01-19,2024-07-12,26,77754.86,71,627,25.08,25.08,2.83,1,5,4,10,2990.57,"High value, overdue - call them"
C02533,2026-03-15,2024-06-25,25,77743.78,16,644,26.833333333333332,26.833333333333332,0.6,4,5,4,13,3109.75,Champions - protect
C00094,2026-03-24,2024-04-03,19,77726.87,7,727,40.388888888888886,40.388888888888886,0.17,4,2,4,10,4090.89,New - convert to second purchase
C01787,2026-01-19,2024-04-18,19,77725.54000000001,71,712,39.55555555555556,39.55555555555556,1.79,1,2,4,7,4090.82,"Big spender, low frequency - upsell events"
C02274,2026-03-21,2024-04-12,30,77701.01,10,718,24.75862068965517,24.75862068965517,0.4,4,5,4,13,2590.03,Champions - protect
C00708,2026-03-13,2024-05-18,24,77677.08,18,682,29.652173913043477,29.652173913043477,0.61,3,4,4,11,3236.54,"Big spender, low frequency - upsell events"
C02229,2026-03-14,2024-04-27,25,77669.67,17,703,29.291666666666668,29.291666666666668,0.58,4,5,4,13,3106.79,Champions - protect
C01454,2026-03-06,2024-04-21,27,77640.4,25,709,27.26923076923077,27.26923076923077,0.92,3,5,4,12,2875.57,"Big spender, low frequency - upsell events"
C01992,2026-03-30,2024-04-02,26,77613.45,1,728,29.12,29.12,0.03,5,5,4,14,2985.13,Champions - protect
C00105,2026-01-30,2024-04-14,20,77612.12,60,716,37.68421052631579,37.68421052631579,1.59,1,2,4,7,3880.61,"Big spender, low frequency - upsell events"
C00372,2026-03-28,2024-04-02,26,77586.37,3,728,29.12,29.12,0.1,5,5,4,14,2984.09,Champions - protect
C01331,2026-03-24,2024-04-13,23,77567.56999999999,7,717,32.59090909090909,32.59090909090909,0.21,5,4,4,13,3372.5,Champions - protect
C01829,2026-02-14,2024-08-16,21,77544.17,45,592,29.6,29.6,1.52,2,3,4,9,3692.58,"Big spender, low frequency - upsell events"
C00426,2026-03-09,2024-05-05,17,77531.99,22,695,43.4375,43.4375,0.51,3,1,4,8,4560.71,"Big spender, low frequency - upsell events"
C02278,2026-03-07,2024-06-08,21,77396.42,24,661,33.05,33.05,0.73,3,3,4,10,3685.54,"Big spender, low frequency - upsell events"
C02343,2026-03-12,2024-04-21,23,77322.76,19,709,32.22727272727273,32.22727272727273,0.59,3,4,4,11,3361.86,"Big spender, low frequency - upsell events"
C01114,2025-12-15,2024-05-17,21,77304.45,106,683,34.15,34.15,3.1,1,3,4,8,3681.16,"High value, overdue - call them"
C02215,2026-02-16,2024-04-28,23,77217.45999999999,43,702,31.90909090909091,31.90909090909091,1.35,2,4,4,10,3357.28,Loyal but slipping - reactivate
C01474,2026-03-07,2024-04-06,34,77123.76000000001,24,724,21.939393939393938,21.939393939393938,1.09,3,5,4,12,2268.35,"Big spender, low frequency - upsell events"
C00077,2026-03-14,2024-04-07,25,77108.81999999999,17,723,30.125,30.125,0.56,3,4,4,11,3084.35,"Big spender, low frequency - upsell events"
C01786,2026-03-28,2024-04-13,23,77096.45,3,717,32.59090909090909,32.59090909090909,0.09,5,4,4,13,3352.02,Champions - protect
C01580,2026-02-28,2024-05-01,17,77059.59,31,699,43.6875,43.6875,0.71,3,1,4,8,4532.92,"Big spender, low frequency - upsell events"
C01459,2026-03-09,2024-04-16,20,77008.51000000001,22,714,37.578947368421055,37.578947368421055,0.59,3,2,4,9,3850.43,"Big spender, low frequency - upsell events"
C01817,2026-03-20,2024-05-13,27,76998.13,11,687,26.423076923076923,26.423076923076923,0.42,4,5,4,13,2851.78,Champions - protect
C01599,2026-02-15,2024-12-03,19,76985.06,44,483,26.833333333333332,26.833333333333332,1.64,2,2,4,8,4051.85,"Big spender, low frequency - upsell events"
C01783,2026-03-29,2024-08-29,19,76954.44,2,579,32.166666666666664,32.166666666666664,0.06,5,2,4,11,4050.23,New - convert to second purchase
C00461,2026-02-13,2024-04-15,27,76913.66,46,715,27.5,27.5,1.67,2,5,4,11,2848.65,Loyal but slipping - reactivate
C00487,2026-03-14,2024-05-02,24,76904.20999999999,17,698,30.347826086956523,30.347826086956523,0.56,3,4,4,11,3204.34,"Big spender, low frequency - upsell events"
C00088,2026-03-30,2024-04-19,17,76882.38,1,711,44.4375,44.4375,0.02,5,1,4,10,4522.49,New - convert to second purchase
C01523,2026-03-07,2024-05-17,20,76873.08,24,683,35.94736842105263,35.94736842105263,0.67,3,2,4,9,3843.65,"Big spender, low frequency - upsell events"
C01923,2026-03-12,2024-04-17,29,76816.69,19,713,25.464285714285715,25.464285714285715,0.75,3,5,4,12,2648.85,"Big spender, low frequency - upsell events"
C01400,2026-01-26,2024-04-05,25,76789.70999999999,64,725,30.208333333333332,30.208333333333332,2.12,1,4,4,9,3071.59,"High value, overdue - call them"
